Created on 08-17-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
1559779200.0,2019-06-06,LTCUSD,103.79,112.33,101.05,111.47,303909.2,32167356.37
1559692800.0,2019-06-05,LTCUSD,102.14,106,100,103.79,245190.29,25206234.36
1559606400.0,2019-06-04,LTCUSD,105.87,106.34,97.05,102.14,519489.74,53061393.86
1559520000.0,2019-06-03,LTCUSD,114.55,116.11,104.59,105.87,301745.84,33410373.21
1559433600.0,2019-06-02,LTCUSD,112.48,116.65,111.9,114.55,160880.92,18394347.88
1559347200.0,2019-06-01,LTCUSD,114.47,116.11,111,112.48,222288.69,25252892.05
1559260800.0,2019-05-31,LTCUSD,107.95,114.8,104.47,114.47,262074.79,28670290.15
1559174400.0,2019-05-30,LTCUSD,115.29,121,101.7,107.95,596280.16,67549260.94
1559088000.0,2019-05-29,LTCUSD,114.95,118.49,108.52,115.29,309628.61,35564142.18
1559001600.0,2019-05-28,LTCUSD,116.5,118.21,111.58,114.95,297805.53,34181911.44
1558915200.0,2019-05-27,LTCUSD,112.56,122,110.58,116.5,592652.35,68219178.35
1558828800.0,2019-05-26,LTCUSD,103.02,114.5,99,112.56,401668.02,43046783.55
1558742400.0,2019-05-25,LTCUSD,100.5,104.95,98.8,103.02,287713.05,29489471.73
1558656000.0,2019-05-24,LTCUSD,88.95,103.9,88.21,100.5,569272.75,55982228.92
1558569600.0,2019-05-23,LTCUSD,87.72,89.87,84.75,88.95,169313.05,14807176.84
1558483200.0,2019-05-22,LTCUSD,91.25,92.58,85.65,87.72,254405.84,22735743.04
1558396800.0,2019-05-21,LTCUSD,91.69,93.5,89.46,91.25,164062.37,15003487.79
1558310400.0,2019-05-20,LTCUSD,95.06,95.09,87.34,91.69,278978.2,25440085.98
1558224000.0,2019-05-19,LTCUSD,86.65,97.28,86.24,95.06,372348.13,34766073.18
1558137600.0,2019-05-18,LTCUSD,89.88,90.61,85.2,86.65,172760.87,15192693.74
1558051200.0,2019-05-17,LTCUSD,95.75,97.55,84,89.88,586522.2,51883315.99
1557964800.0,2019-05-16,LTCUSD,102.26,107.6,90.81,95.75,794273.51,78662475.38
1557878400.0,2019-05-15,LTCUSD,91.69,104.49,90.5,102.26,722624.46,70789577.98
1557792000.0,2019-05-14,LTCUSD,87.78,94.44,85.61,91.69,525564.04,47524747.75
1557705600.0,2019-05-13,LTCUSD,84.79,93.48,84.11,87.78,550967.8,49136902.12
1557619200.0,2019-05-12,LTCUSD,88.31,94.3,83,84.79,673930.93,59257433.94
1557532800.0,2019-05-11,LTCUSD,76.68,95.99,76.68,88.31,746240.91,65493441.32
1557446400.0,2019-05-10,LTCUSD,73.76,79.24,72.38,76.68,266665.97,20245651.55
1557360000.0,2019-05-09,LTCUSD,73.83,75.59,72.2,73.76,176632.48,13035322.13
1557273600.0,2019-05-08,LTCUSD,73.33,75,71.31,73.83,150863.51,11031282.11
1557187200.0,2019-05-07,LTCUSD,74.09,77.9,74.09,76.34,87322.13,6683084.2
1557100800.0,2019-05-06,LTCUSD,74.79,76.09,70.55,74.09,178759.99,13145541.76
1557014400.0,2019-05-05,LTCUSD,76.92,77.33,74.4,74.79,85305.79,6462460.47
1556928000.0,2019-05-04,LTCUSD,77.72,81.5,73.5,76.92,206169.25,15986190.2
1556841600.0,2019-05-03,LTCUSD,72.16,79.87,71.94,77.72,215395.11,16588557.92
1556755200.0,2019-05-02,LTCUSD,72.52,73.4,71.36,72.16,78668.67,5687294.06
1556668800.0,2019-05-01,LTCUSD,73.51,74.9,71,72.52,143974.55,10463693.1
1556582400.0,2019-04-30,LTCUSD,66.55,74,66.55,73.51,213160.16,15087550.99
1556496000.0,2019-04-29,LTCUSD,67.78,68.36,64.86,66.55,124938.37,8289011.38
1556409600.0,2019-04-28,LTCUSD,70.55,70.83,66.77,67.78,153197.63,10473298.04
1556323200.0,2019-04-27,LTCUSD,71.64,71.83,70.19,70.55,72380.1,5144455.75
1556236800.0,2019-04-26,LTCUSD,70.67,73.5,68.88,71.64,222771.58,15835720.99
1556150400.0,2019-04-25,LTCUSD,73.14,74.73,68.88,70.67,199111.84,14353778.0
1556064000.0,2019-04-24,LTCUSD,74.32,75.14,70.26,73.14,294040.15,21302608.02
1555977600.0,2019-04-23,LTCUSD,76.93,79.77,73.87,74.32,201957.64,15629332.07
1555891200.0,2019-04-22,LTCUSD,77.23,78.3,75.4,76.93,155423.43,11954116.61
1555804800.0,2019-04-21,LTCUSD,81.69,82.4,73.54,77.23,207091.55,15863847.61
1555718400.0,2019-04-20,LTCUSD,82.57,83.08,79.66,81.69,98430.32,8021828.67
1555632000.0,2019-04-19,LTCUSD,82.07,83.73,80.02,82.57,133750.64,10940302.79
1555545600.0,2019-04-18,LTCUSD,79.15,83.9,79.14,82.07,176599.74,14421563.48
1555459200.0,2019-04-17,LTCUSD,80.89,82.18,78.52,79.15,108074.64,8634174.58
1555372800.0,2019-04-16,LTCUSD,78.24,81.86,77.18,80.89,149868.3,11950601.8
1555286400.0,2019-04-15,LTCUSD,83.77,84.73,74.95,78.24,260609.48,20823938.43
1555200000.0,2019-04-14,LTCUSD,77.95,83.94,76.5,83.77,133001.29,10606877.23
1555113600.0,2019-04-13,LTCUSD,78.92,81.63,76.35,77.95,121252.31,9545664.85
1555027200.0,2019-04-12,LTCUSD,79.23,81.2,75.44,78.92,171598.88,13452434.53
1554940800.0,2019-04-11,LTCUSD,88.43,88.9,75.33,79.23,341644.92,27351078.05
1554854400.0,2019-04-10,LTCUSD,86.89,91.99,86.51,88.43,196967.51,17491089.77
1554768000.0,2019-04-09,LTCUSD,89.49,89.7,83.81,86.89,169181.21,14762027.0
1554681600.0,2019-04-08,LTCUSD,91.88,94.36,86.58,89.49,272635.43,24514295.09
1554595200.0,2019-04-07,LTCUSD,92.37,95.4,89.12,91.88,251501.21,23276040.94
1554508800.0,2019-04-06,LTCUSD,88.88,97.88,85.31,92.37,387986.22,35933717.47
1554422400.0,2019-04-05,LTCUSD,84.95,90.4,84.13,88.88,257148.01,22514442.81
1554336000.0,2019-04-04,LTCUSD,85.72,90.84,80.37,84.95,439429.45,37471679.6
1554249600.0,2019-04-03,LTCUSD,77.5,99.89,73.04,85.72,1374140.03,119179926.57
1554163200.0,2019-04-02,LTCUSD,60.35,79.38,60.17,77.5,695413.0,48823272.62
1554076800.0,2019-04-01,LTCUSD,60.35,60.83,59.9,60.35,71539.79,4321146.13
1552953600.0,2019-03-19,LTCUSD,58.99,59.67,58.97,59.32,11394.81,675600.8
1552867200.0,2019-03-18,LTCUSD,60.29,62.22,57.8,58.99,166818.58,9966899.29
1552780800.0,2019-03-17,LTCUSD,61.01,61.02,59.38,60.29,89864.17,5419336.12
1552694400.0,2019-03-16,LTCUSD,58.13,61.58,58.12,61.01,244276.18,14772491.77
1552608000.0,2019-03-15,LTCUSD,55.61,58.58,55.6,58.13,157772.5,9056926.17
1552521600.0,2019-03-14,LTCUSD,55.06,57.63,53.11,55.61,145070.99,8034640.65
1552435200.0,2019-03-13,LTCUSD,56.2,56.46,54.12,55.06,102059.99,5656269.13
1552348800.0,2019-03-12,LTCUSD,54.65,56.7,52.15,56.2,226626.0,12452092.22
1552262400.0,2019-03-11,LTCUSD,56.3,56.95,53.75,54.65,164760.34,9070631.2
1552176000.0,2019-03-10,LTCUSD,57.43,57.45,55.77,56.3,127489.6,7202016.88
1552089600.0,2019-03-09,LTCUSD,55.33,59,55.12,57.43,235354.07,13477189.6
1552003200.0,2019-03-08,LTCUSD,56.51,57.38,54.02,55.33,219801.01,12288137.62
1551916800.0,2019-03-07,LTCUSD,55.17,58.87,53.66,56.51,411475.52,23251830.54
1551830400.0,2019-03-06,LTCUSD,52.3,56.58,51.22,55.17,301137.8,16272838.5
1551744000.0,2019-03-05,LTCUSD,45.64,53.98,45.33,52.3,376918.78,19266102.65
1551657600.0,2019-03-04,LTCUSD,47.49,48,44.4,45.64,174500.27,8037941.91
1551571200.0,2019-03-03,LTCUSD,48.25,48.73,46.78,47.49,91744.82,4392082.01
1551484800.0,2019-03-02,LTCUSD,46.81,49.11,46.41,48.25,121269.78,5794584.8
1551398400.0,2019-03-01,LTCUSD,45.44,48.7,45.26,46.81,199177.21,9402655.69
1551312000.0,2019-02-28,LTCUSD,44.96,46.65,44.38,45.44,186817.89,8521238.35
1551225600.0,2019-02-27,LTCUSD,44.66,45.31,42.4,44.96,194640.03,8617709.82
1551139200.0,2019-02-26,LTCUSD,45.37,45.7,44.05,44.66,123268.04,5518481.96
1551052800.0,2019-02-25,LTCUSD,43.57,46.84,43.2,45.37,264717.27,11926838.2
1550966400.0,2019-02-24,LTCUSD,51.19,53.49,42.5,43.57,524699.34,24828123.39
1550880000.0,2019-02-23,LTCUSD,49.07,51.73,48.02,51.19,238649.55,11974254.93
1550793600.0,2019-02-22,LTCUSD,48.46,49.47,47.83,49.07,162609.19,7948917.74
1550707200.0,2019-02-21,LTCUSD,51.08,51.27,47.52,48.46,228567.44,11243692.37
1550620800.0,2019-02-20,LTCUSD,46.91,51.91,46.24,51.08,354037.81,17695460.15
1550534400.0,2019-02-19,LTCUSD,47.34,48.8,46.49,46.91,276660.16,13158563.0
1550448000.0,2019-02-18,LTCUSD,43.45,48.72,43.12,47.34,477161.13,21986842.52
1550361600.0,2019-02-17,LTCUSD,43.15,44.44,42.06,43.45,188531.85,8106329.06
1550275200.0,2019-02-16,LTCUSD,42.08,43.91,41.92,43.15,141824.19,6106492.51
1550188800.0,2019-02-15,LTCUSD,40.93,44.2,40.81,42.08,187513.19,7884816.28
1550102400.0,2019-02-14,LTCUSD,41.21,41.99,39.64,40.93,129061.93,5301573.51
1550016000.0,2019-02-13,LTCUSD,43.35,44.34,40.24,41.21,201482.89,8471033.07
1549929600.0,2019-02-12,LTCUSD,42.37,44.06,41.4,43.35,186547.85,8010085.57
1549843200.0,2019-02-11,LTCUSD,46.51,46.55,41.11,42.37,296191.09,12843798.4
1549756800.0,2019-02-10,LTCUSD,44.2,47,41.72,46.51,327183.91,14725993.88
1549670400.0,2019-02-09,LTCUSD,42.56,46.01,41.79,44.2,375044.94,16303713.9
1549584000.0,2019-02-08,LTCUSD,32.85,44.44,32.52,42.56,732137.47,28865386.31
1549497600.0,2019-02-07,LTCUSD,32.47,33.19,32.41,32.85,70777.66,2319676.97
1549411200.0,2019-02-06,LTCUSD,33.95,34.1,31.95,32.47,159730.69,5215475.44
1549324800.0,2019-02-05,LTCUSD,33.64,34.15,33.29,33.95,90917.86,3065715.68
1549238400.0,2019-02-04,LTCUSD,32.87,34.04,32.87,33.64,108709.9,3650269.72
1549152000.0,2019-02-03,LTCUSD,34.18,34.58,32.47,32.87,181736.38,6087193.31
1549065600.0,2019-02-02,LTCUSD,32.37,34.66,32.19,34.18,145054.34,4812267.37
1548979200.0,2019-02-01,LTCUSD,31.24,33.21,30.57,32.37,189140.88,6074436.39
1548892800.0,2019-01-31,LTCUSD,31.53,32.22,30.82,31.24,96306.47,3030999.36
1548806400.0,2019-01-30,LTCUSD,30.69,31.75,30.42,31.53,111601.46,3484632.6
1548720000.0,2019-01-29,LTCUSD,30.96,31.21,29.86,30.69,85263.97,2608991.43
1548633600.0,2019-01-28,LTCUSD,32.02,32.27,29.81,30.96,194687.67,5989448.37
1548547200.0,2019-01-27,LTCUSD,32.64,32.9,31.06,32.02,98025.38,3167658.81
1548460800.0,2019-01-26,LTCUSD,32.73,33.99,32.51,32.64,135810.28,4490514.28
1548374400.0,2019-01-25,LTCUSD,32.47,32.95,31.84,32.73,145986.93,4720035.29
1548288000.0,2019-01-24,LTCUSD,31.6,33.13,31.08,32.47,133865.54,4304147.88
1548201600.0,2019-01-23,LTCUSD,31.48,32.2,31.31,31.6,98140.77,3111494.67
1548115200.0,2019-01-22,LTCUSD,30.82,32.01,29.43,31.48,159079.17,4935419.91
1548028800.0,2019-01-21,LTCUSD,30.61,31.37,30.38,30.82,84998.87,2616274.15
1547942400.0,2019-01-20,LTCUSD,32.22,33.08,30.2,30.61,159522.0,4998679.51
1547856000.0,2019-01-19,LTCUSD,30.96,33.15,30.95,32.22,110403.05,3548316.58
1547769600.0,2019-01-18,LTCUSD,31.62,31.7,30.55,30.96,80798.25,2511289.52
1547683200.0,2019-01-17,LTCUSD,31.4,31.73,29.98,31.62,160402.37,4958088.15
1547596800.0,2019-01-16,LTCUSD,31.01,32.15,30.69,31.4,102471.59,3203398.71
1547510400.0,2019-01-15,LTCUSD,32.07,32.48,30.22,31.01,170820.73,5395721.3
1547424000.0,2019-01-14,LTCUSD,29.92,32.96,29.8,32.07,185346.71,5845241.31
1547337600.0,2019-01-13,LTCUSD,32.04,32.88,29.51,29.92,239906.21,7386545.87
1547251200.0,2019-01-12,LTCUSD,31.79,32.61,31.5,32.04,112336.85,3593169.52
1547164800.0,2019-01-11,LTCUSD,33.27,33.71,30.73,31.79,227730.57,7420590.27
1547078400.0,2019-01-10,LTCUSD,38.58,39.25,31.91,33.27,443924.07,15295243.31
1546992000.0,2019-01-09,LTCUSD,39.13,40.03,38.31,38.58,165237.49,6480577.12
1546905600.0,2019-01-08,LTCUSD,37.66,41.27,37.52,39.13,362153.34,14262230.25
1546819200.0,2019-01-07,LTCUSD,38.88,39.48,37.21,37.66,234728.42,8951652.74
1546732800.0,2019-01-06,LTCUSD,34.48,40.12,34.06,38.88,455906.14,17188518.79
1546646400.0,2019-01-05,LTCUSD,32.02,36.11,32.01,34.48,333280.74,11443033.08
1546560000.0,2019-01-04,LTCUSD,31.6,32.64,31.02,32.02,137648.46,4379612.16
1546473600.0,2019-01-03,LTCUSD,32.94,33.1,31,31.6,115963.67,3700351.32
1546387200.0,2019-01-02,LTCUSD,31.68,33.62,31.33,32.94,145815.46,4724392.76
1546300800.0,2019-01-01,LTCUSD,29.78,31.96,29.12,31.68,159418.7,4840896.41
1546214400.0,2018-12-31,LTCUSD,31.56,31.62,29.42,29.78,170381.65,5176293.63
1546128000.0,2018-12-30,LTCUSD,30.69,31.95,29.95,31.56,149556.15,4657326.72
1546041600.0,2018-12-29,LTCUSD,32.22,33.24,30.3,30.69,208135.59,6632606.1
1545955200.0,2018-12-28,LTCUSD,27.72,33.53,27.72,32.22,312456.67,9701505.92
1545868800.0,2018-12-27,LTCUSD,30.52,31.09,27.48,27.72,223032.66,6419969.31
1545782400.0,2018-12-26,LTCUSD,30.77,31.89,28.9,30.52,248511.84,7525060.41
1545696000.0,2018-12-25,LTCUSD,33.05,33.05,29.66,30.77,297121.66,9136381.49
1545609600.0,2018-12-24,LTCUSD,33.07,36.78,32.52,33.05,504870.25,17584193.8
1545523200.0,2018-12-23,LTCUSD,31.59,33.84,31.43,33.07,258853.22,8471147.46
1545436800.0,2018-12-22,LTCUSD,30.2,31.6,29.73,31.59,136704.59,4177458.57
1545350400.0,2018-12-21,LTCUSD,32.36,33.06,29.62,30.2,444190.39,13956015.03
1545264000.0,2018-12-20,LTCUSD,29.05,33.2,28.66,32.36,482241.62,15137946.39
1545177600.0,2018-12-19,LTCUSD,30.12,31.59,28.64,29.05,446339.18,13493901.87
1545091200.0,2018-12-18,LTCUSD,28.88,30.2,27.71,30.12,285005.48,8212543.71
1545004800.0,2018-12-17,LTCUSD,25.24,30.48,25.15,28.88,484721.53,13696876.84
1544918400.0,2018-12-16,LTCUSD,23.4,26.67,23.33,25.24,411657.61,10543056.06
