Created on 08-17-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume XRP,Volume USD
1586822400.0,2020-04-14,XRPUSD,0.1883,0.1895,0.1841,0.1863,8560701.09,1602234.68
1586736000.0,2020-04-13,XRPUSD,0.1897,0.1898,0.1804,0.1883,15408007.36,2847705.65
1586649600.0,2020-04-12,XRPUSD,0.189,0.1965,0.1866,0.1897,10676162.76,2054885.24
1586563200.0,2020-04-11,XRPUSD,0.1878,0.1925,0.1853,0.189,8308967.73,1566981.57
1586476800.0,2020-04-10,XRPUSD,0.1989,0.1989,0.1816,0.1878,16827886.95,3173230.54
1586390400.0,2020-04-09,XRPUSD,0.2021,0.2025,0.194,0.1989,9375577.09,1865480.67
1586304000.0,2020-04-08,XRPUSD,0.1929,0.2029,0.1916,0.2021,11370768.27,2258466.72
1586217600.0,2020-04-07,XRPUSD,0.1984,0.2054,0.1897,0.1929,23361845.99,4643396.03
1586131200.0,2020-04-06,XRPUSD,0.1796,0.1986,0.1796,0.1984,23339646.19,4440450.22
1586044800.0,2020-04-05,XRPUSD,0.1816,0.1825,0.1763,0.1796,4889310.03,876405.09
1585958400.0,2020-04-04,XRPUSD,0.1795,0.184,0.1779,0.1816,8307070.59,1498884.56
1585872000.0,2020-04-03,XRPUSD,0.1785,0.183,0.1759,0.1795,9169612.37,1647791.73
1585785600.0,2020-04-02,XRPUSD,0.1756,0.1867,0.1747,0.1785,17508919.65,3135432.63
1585699200.0,2020-04-01,XRPUSD,0.1737,0.1766,0.1681,0.1756,15757202.04,2720937.96
1585612800.0,2020-03-31,XRPUSD,0.1714,0.1783,0.1706,0.1737,12797192.1,2240142.58
1585526400.0,2020-03-30,XRPUSD,0.1626,0.1759,0.162,0.1714,18392951.82,3138324.56
1585440000.0,2020-03-29,XRPUSD,0.1757,0.1769,0.162,0.1626,19685829.11,3316539.31
1585353600.0,2020-03-28,XRPUSD,0.1729,0.1803,0.1665,0.1757,34021077.87,5849860.19
1585267200.0,2020-03-27,XRPUSD,0.1768,0.1877,0.1699,0.1729,39004808.96,6917967.59
1585180800.0,2020-03-26,XRPUSD,0.1619,0.178,0.1603,0.1768,21645165.89,3617506.73
1585094400.0,2020-03-25,XRPUSD,0.163,0.1658,0.1574,0.1619,26885409.83,4324488.9
1585008000.0,2020-03-24,XRPUSD,0.159,0.1646,0.1576,0.163,26792041.41,4320362.67
1584921600.0,2020-03-23,XRPUSD,0.1477,0.1626,0.1445,0.159,16797418.51,2598259.92
1584835200.0,2020-03-22,XRPUSD,0.1581,0.1617,0.1461,0.1477,20339860.04,3117652.79
1584748800.0,2020-03-21,XRPUSD,0.1569,0.1623,0.1515,0.1581,13540169.48,2123400.89
1584662400.0,2020-03-20,XRPUSD,0.1656,0.1758,0.1451,0.1569,37649979.15,6158253.62
