Created on 08-17-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1573012800000,2019-11-06 04:00:00,ZECUSD,38.41,39.61,38.41,38.63,2510.905975
1572926400000,2019-11-05 04:00:00,ZECUSD,37.75,39.32,37.17,38.41,3626.44788732
1572840000000,2019-11-04 04:00:00,ZECUSD,36.95,38.5,36.83,37.75,2751.14856451
1572753600000,2019-11-03 04:00:00,ZECUSD,37.6,37.64,36.78,36.95,674.42859497
1572667200000,2019-11-02 04:00:00,ZECUSD,37.76,38.03,37.45,37.6,509.15231815
1572580800000,2019-11-01 04:00:00,ZECUSD,37.1,37.99,36.86,37.76,2409.41852265
1572494400000,2019-10-31 04:00:00,ZECUSD,38.51,38.53,37.04,37.1,2633.38244579
1572408000000,2019-10-30 04:00:00,ZECUSD,39.45,39.65,37.49,38.51,5783.684343
1572321600000,2019-10-29 04:00:00,ZECUSD,38.11,39.72,37.84,39.45,11696.82707425
1572235200000,2019-10-28 04:00:00,ZECUSD,40.55,42.35,37.38,38.11,12417.16769131
1572148800000,2019-10-27 04:00:00,ZECUSD,35.73,42.0,35.43,40.55,25242.98450451
1572062400000,2019-10-26 04:00:00,ZECUSD,37.63,38.49,35.3,35.73,17980.41617718
1571976000000,2019-10-25 04:00:00,ZECUSD,32.55,39.5,32.55,37.63,22853.32955712
1571889600000,2019-10-24 04:00:00,ZECUSD,32.55,32.55,32.55,32.55,0.0
1571803200000,2019-10-23 04:00:00,ZECUSD,34.74,35.21,31.84,32.55,10562.76993092
1571716800000,2019-10-22 04:00:00,ZECUSD,36.68,36.89,34.7,34.74,2388.46602357
1571630400000,2019-10-21 04:00:00,ZECUSD,36.49,37.06,36.04,36.68,2545.29916325
1571544000000,2019-10-20 04:00:00,ZECUSD,35.73,36.81,35.68,36.49,776.04512022
1571457600000,2019-10-19 04:00:00,ZECUSD,35.91,36.63,35.52,35.73,1903.82263054
1571371200000,2019-10-18 04:00:00,ZECUSD,36.47,36.49,35.5,35.91,1882.39545734
1571284800000,2019-10-17 04:00:00,ZECUSD,35.79,36.81,35.63,36.47,3447.06437337
1571198400000,2019-10-16 04:00:00,ZECUSD,36.68,36.92,35.32,35.79,3736.75996256
1571112000000,2019-10-15 04:00:00,ZECUSD,36.89,37.61,36.5,36.68,1853.46261648
1571025600000,2019-10-14 04:00:00,ZECUSD,37.16,37.42,36.59,36.89,1398.89563594
1570939200000,2019-10-13 04:00:00,ZECUSD,36.69,37.5,36.3,37.16,1329.689063
1570852800000,2019-10-12 04:00:00,ZECUSD,36.43,37.22,35.97,36.69,3818.65150332
1570766400000,2019-10-11 04:00:00,ZECUSD,37.68,38.49,35.98,36.43,4548.55703215
1570680000000,2019-10-10 04:00:00,ZECUSD,38.02,38.02,37.11,37.68,2537.2932527
1570593600000,2019-10-09 04:00:00,ZECUSD,36.45,38.3,36.23,38.02,2362.75849746
1570507200000,2019-10-08 04:00:00,ZECUSD,37.66,37.69,36.06,36.45,1498.862574
1570420800000,2019-10-07 04:00:00,ZECUSD,36.35,38.22,36.2,37.66,2879.65186238
1570334400000,2019-10-06 04:00:00,ZECUSD,36.62,36.96,35.19,36.35,5385.624143
1570248000000,2019-10-05 04:00:00,ZECUSD,37.09,37.12,36.06,36.62,1619.855054
1570161600000,2019-10-04 04:00:00,ZECUSD,36.83,37.62,36.11,37.09,1965.22586204
1570075200000,2019-10-03 04:00:00,ZECUSD,38.13,38.13,38.13,38.13,0.0
1569988800000,2019-10-02 04:00:00,ZECUSD,38.28,38.5,37.39,38.13,3213.8927143
1569902400000,2019-10-01 04:00:00,ZECUSD,39.11,39.35,37.97,38.28,3389.99875894
1569816000000,2019-09-30 04:00:00,ZECUSD,37.54,40.13,36.37,39.11,5129.8651207
1569729600000,2019-09-29 04:00:00,ZECUSD,38.59,38.61,36.47,37.54,2861.185796
1569643200000,2019-09-28 04:00:00,ZECUSD,37.36,41.17,37.28,38.59,3922.37155603
1569556800000,2019-09-27 04:00:00,ZECUSD,35.58,38.2,34.77,37.36,4547.80011167
1569470400000,2019-09-26 04:00:00,ZECUSD,37.76,37.93,32.5,35.58,8345.78773853
1569384000000,2019-09-25 04:00:00,ZECUSD,36.5,38.83,33.72,37.76,13125.08595473
1569297600000,2019-09-24 04:00:00,ZECUSD,44.58,45.91,30.0,36.5,10818.64192617
1569211200000,2019-09-23 04:00:00,ZECUSD,45.77,45.93,43.49,44.58,3550.87002833
1569124800000,2019-09-22 04:00:00,ZECUSD,46.32,47.1,45.67,45.77,508.56440581
1569038400000,2019-09-21 04:00:00,ZECUSD,49.04,49.13,46.09,46.32,2234.62911826
1568952000000,2019-09-20 04:00:00,ZECUSD,49.52,49.86,48.0,49.04,2147.48092301
1568865600000,2019-09-19 04:00:00,ZECUSD,48.98,48.98,48.98,48.98,0.0
1568779200000,2019-09-18 04:00:00,ZECUSD,51.22,53.45,48.25,48.98,5283.48726461
1568692800000,2019-09-17 04:00:00,ZECUSD,48.52,51.73,47.67,51.22,5736.42325536
1568606400000,2019-09-16 04:00:00,ZECUSD,48.5,50.31,47.5,48.52,3909.53842424
1568520000000,2019-09-15 04:00:00,ZECUSD,46.5,48.57,46.12,48.5,1138.32768815
1568433600000,2019-09-14 04:00:00,ZECUSD,44.71,47.0,44.57,46.5,1383.7507293
1568347200000,2019-09-13 04:00:00,ZECUSD,44.72,44.92,43.87,44.71,1360.679765
1568260800000,2019-09-12 04:00:00,ZECUSD,44.05,44.81,43.5,44.72,1657.37689023
1568174400000,2019-09-11 04:00:00,ZECUSD,45.17,45.17,43.72,44.05,4130.28614162
1568088000000,2019-09-10 04:00:00,ZECUSD,46.59,46.59,44.42,45.17,2348.40011934
1568001600000,2019-09-09 04:00:00,ZECUSD,47.08,47.61,45.47,46.59,1721.87647844
1567915200000,2019-09-08 04:00:00,ZECUSD,48.42,48.65,47.05,47.08,1254.57884362
1567828800000,2019-09-07 04:00:00,ZECUSD,45.32,48.49,45.14,48.42,759.61326727
1567742400000,2019-09-06 04:00:00,ZECUSD,45.16,45.97,45.16,45.32,37.450682
1567656000000,2019-09-05 04:00:00,ZECUSD,45.15,45.24,44.5,45.16,1232.827905
1567569600000,2019-09-04 04:00:00,ZECUSD,45.46,46.12,44.61,45.15,2156.426323
1567483200000,2019-09-03 04:00:00,ZECUSD,46.51,47.62,44.97,45.46,2242.45154357
1567396800000,2019-09-02 04:00:00,ZECUSD,45.29,47.6,44.79,46.51,2592.47784301
1567310400000,2019-09-01 04:00:00,ZECUSD,45.25,45.83,44.57,45.29,615.86281
1567224000000,2019-08-31 04:00:00,ZECUSD,44.91,45.4,44.04,45.25,781.17699132
1567137600000,2019-08-30 04:00:00,ZECUSD,44.08,45.2,43.7,44.91,1149.60364111
1567051200000,2019-08-29 04:00:00,ZECUSD,45.99,45.99,43.8,44.08,1871.772589
1566964800000,2019-08-28 04:00:00,ZECUSD,49.68,50.41,45.4,45.99,4013.68613531
1566878400000,2019-08-27 04:00:00,ZECUSD,50.22,51.01,49.68,49.68,991.486578
1566792000000,2019-08-26 04:00:00,ZECUSD,51.55,52.41,50.07,50.22,3013.44928312
1566705600000,2019-08-25 04:00:00,ZECUSD,50.25,53.98,49.39,51.55,10392.5211
1566619200000,2019-08-24 04:00:00,ZECUSD,50.74,50.9,49.05,50.25,2326.14622125
1566532800000,2019-08-23 04:00:00,ZECUSD,50.96,51.6,50.17,50.74,3569.12942882
1566446400000,2019-08-22 04:00:00,ZECUSD,48.83,52.82,48.83,50.96,81.60326397
1566360000000,2019-08-21 04:00:00,ZECUSD,49.62,50.17,48.23,48.83,3702.719063
1566273600000,2019-08-20 04:00:00,ZECUSD,53.12,53.18,49.31,49.62,3753.41242944
1566187200000,2019-08-19 04:00:00,ZECUSD,52.6,54.54,51.88,53.12,1943.02310763
1566100800000,2019-08-18 04:00:00,ZECUSD,51.28,53.48,50.44,52.6,931.44595153
1566014400000,2019-08-17 04:00:00,ZECUSD,48.98,51.39,47.43,51.28,2236.86067867
1565928000000,2019-08-16 04:00:00,ZECUSD,50.43,50.53,48.27,48.98,2726.62160414
1565841600000,2019-08-15 04:00:00,ZECUSD,49.08,51.1,47.73,50.43,3478.6460525
1565755200000,2019-08-14 04:00:00,ZECUSD,55.68,56.11,49.08,49.08,3867.40267811
1565668800000,2019-08-13 04:00:00,ZECUSD,56.81,56.92,53.78,55.68,5541.39125728
1565582400000,2019-08-12 04:00:00,ZECUSD,58.92,58.92,56.62,56.81,2693.4262271
1565496000000,2019-08-11 04:00:00,ZECUSD,57.62,60.5,57.15,58.92,2219.84528046
1565409600000,2019-08-10 04:00:00,ZECUSD,58.47,59.2,55.56,57.62,3544.90470727
1565323200000,2019-08-09 04:00:00,ZECUSD,61.61,61.93,57.94,58.47,1350.23280732
1565236800000,2019-08-08 04:00:00,ZECUSD,61.63,62.08,61.61,61.61,20.996132
1565150400000,2019-08-07 04:00:00,ZECUSD,62.61,63.69,60.41,61.63,4106.8830514
1565064000000,2019-08-06 04:00:00,ZECUSD,66.12,67.26,61.22,62.61,5740.17363974
1564977600000,2019-08-05 04:00:00,ZECUSD,67.15,68.11,66.02,66.12,2732.27991527
1564891200000,2019-08-04 04:00:00,ZECUSD,64.5,68.12,63.3,67.15,2233.24011005
1564804800000,2019-08-03 04:00:00,ZECUSD,66.61,67.03,64.5,64.5,1739.80837187
1564718400000,2019-08-02 04:00:00,ZECUSD,67.32,68.5,65.94,66.61,2343.61423949
1564632000000,2019-08-01 04:00:00,ZECUSD,67.44,68.05,66.32,67.32,1466.34068033
1564545600000,2019-07-31 04:00:00,ZECUSD,66.58,68.81,66.53,67.44,2382.68474934
1564459200000,2019-07-30 04:00:00,ZECUSD,66.25,67.78,65.79,66.58,1625.99906519
1564372800000,2019-07-29 04:00:00,ZECUSD,69.22,69.33,66.08,66.25,1952.58904746
1564286400000,2019-07-28 04:00:00,ZECUSD,68.96,69.86,65.25,69.22,2446.1191722
1564200000000,2019-07-27 04:00:00,ZECUSD,72.7,72.79,68.2,68.96,1779.08023793
1564113600000,2019-07-26 04:00:00,ZECUSD,71.17,73.65,70.74,72.7,2115.94613211
1564027200000,2019-07-25 04:00:00,ZECUSD,72.04,72.04,69.72,71.17,95.85247359
1563940800000,2019-07-24 04:00:00,ZECUSD,68.29,72.58,67.8,72.04,4310.22244443
1563854400000,2019-07-23 04:00:00,ZECUSD,73.25,73.25,68.29,68.29,3980.63670568
1563768000000,2019-07-22 04:00:00,ZECUSD,75.55,75.63,71.25,73.25,1972.881043
1563681600000,2019-07-21 04:00:00,ZECUSD,76.27,77.24,73.62,75.55,2826.46152541
1563595200000,2019-07-20 04:00:00,ZECUSD,76.62,80.21,76.27,76.27,4093.6054238
1563508800000,2019-07-19 04:00:00,ZECUSD,77.5,77.67,71.19,76.62,4203.38223913
1563422400000,2019-07-18 04:00:00,ZECUSD,74.63,81.09,72.7,77.5,6182.58916944
1563336000000,2019-07-17 04:00:00,ZECUSD,67.27,77.69,66.4,74.63,9347.37999004
1563249600000,2019-07-16 04:00:00,ZECUSD,79.2,79.75,64.5,67.27,18255.01128572
1563163200000,2019-07-15 04:00:00,ZECUSD,79.03,81.94,76.6,79.2,7210.21502824
1563076800000,2019-07-14 04:00:00,ZECUSD,89.64,90.01,76.01,79.03,9516.65485988
1562990400000,2019-07-13 04:00:00,ZECUSD,91.0,91.79,85.83,89.64,3759.78923167
1562904000000,2019-07-12 04:00:00,ZECUSD,87.01,93.59,85.83,91.0,3444.50718049
1562817600000,2019-07-11 04:00:00,ZECUSD,93.67,93.67,86.88,87.01,390.90050188
1562731200000,2019-07-10 04:00:00,ZECUSD,102.12,104.71,93.46,93.67,8561.2223225
1562644800000,2019-07-09 04:00:00,ZECUSD,106.17,106.17,98.71,102.12,9889.13389147
1562558400000,2019-07-08 04:00:00,ZECUSD,105.61,107.37,103.8,106.17,5010.0440347
1562472000000,2019-07-07 04:00:00,ZECUSD,102.58,107.09,102.19,105.61,1756.65408006
1562385600000,2019-07-06 04:00:00,ZECUSD,102.01,106.52,100.72,102.58,1677.58207376
1562299200000,2019-07-05 04:00:00,ZECUSD,100.6,103.54,98.57,102.01,3224.29631996
1562212800000,2019-07-04 04:00:00,ZECUSD,104.41,105.26,99.83,100.6,2735.11876512
1562126400000,2019-07-03 04:00:00,ZECUSD,105.46,106.56,101.68,104.41,2966.48210702
1562040000000,2019-07-02 04:00:00,ZECUSD,106.68,106.68,95.67,105.46,6056.62425996
1561953600000,2019-07-01 04:00:00,ZECUSD,106.68,106.68,106.68,106.68,0.0
1561867200000,2019-06-30 04:00:00,ZECUSD,113.97,113.97,102.0,106.68,2159.5281953
1561780800000,2019-06-29 04:00:00,ZECUSD,107.15,114.25,106.98,113.97,3070.36596168
1561694400000,2019-06-28 04:00:00,ZECUSD,109.98,114.66,105.58,107.15,7961.205386
1561608000000,2019-06-27 04:00:00,ZECUSD,109.97,113.14,95.36,109.98,19236.18377922
1561521600000,2019-06-26 04:00:00,ZECUSD,108.74,127.4,103.91,109.97,24378.84795942
1561435200000,2019-06-25 04:00:00,ZECUSD,107.12,108.99,102.87,108.74,6042.71151015
1561348800000,2019-06-24 04:00:00,ZECUSD,105.6,110.38,105.6,107.12,3433.55214284
1561262400000,2019-06-23 04:00:00,ZECUSD,113.55,114.37,104.26,105.6,4302.94881908
1561176000000,2019-06-22 04:00:00,ZECUSD,111.77,117.8,110.52,113.55,3317.03640135
1561089600000,2019-06-21 04:00:00,ZECUSD,111.1,114.0,107.78,111.77,3873.39112689
1561003200000,2019-06-20 04:00:00,ZECUSD,108.29,114.63,106.21,111.1,3606.13401327
1560916800000,2019-06-19 04:00:00,ZECUSD,114.08,115.21,106.68,108.29,5511.64892311
1560830400000,2019-06-18 04:00:00,ZECUSD,102.5,115.3,98.97,114.08,19806.60213128
1560744000000,2019-06-17 04:00:00,ZECUSD,95.99,105.03,94.31,102.5,12472.86226175
1560657600000,2019-06-16 04:00:00,ZECUSD,92.64,96.45,90.24,95.99,4346.54544098
1560571200000,2019-06-15 04:00:00,ZECUSD,90.75,93.9,90.75,92.64,1799.85945079
1560484800000,2019-06-14 04:00:00,ZECUSD,87.96,95.6,86.71,90.75,9363.26583929
1560398400000,2019-06-13 04:00:00,ZECUSD,88.03,89.59,87.96,87.96,195.035714
1560312000000,2019-06-12 04:00:00,ZECUSD,80.84,92.45,80.59,88.03,13115.31998259
1560225600000,2019-06-11 04:00:00,ZECUSD,79.65,82.0,77.28,80.84,2030.24212208
1560139200000,2019-06-10 04:00:00,ZECUSD,78.34,81.75,77.85,79.65,3571.16292142
1560052800000,2019-06-09 04:00:00,ZECUSD,79.18,80.9,75.65,78.34,1789.5795374
1559966400000,2019-06-08 04:00:00,ZECUSD,83.32,84.56,78.91,79.18,1177.29356377
1559880000000,2019-06-07 04:00:00,ZECUSD,80.89,84.94,79.82,83.32,4193.61883444
1559793600000,2019-06-06 04:00:00,ZECUSD,81.03,81.12,76.61,80.89,1110.93401363
1559707200000,2019-06-05 04:00:00,ZECUSD,78.9,81.32,76.93,81.03,3844.52182302
1559620800000,2019-06-04 04:00:00,ZECUSD,82.13,83.12,74.54,78.9,5509.16502222
1559534400000,2019-06-03 04:00:00,ZECUSD,87.78,88.08,79.8,82.13,9478.6036092
1559448000000,2019-06-02 04:00:00,ZECUSD,86.24,89.83,86.0,87.78,1551.87200232
1559361600000,2019-06-01 04:00:00,ZECUSD,91.49,91.58,84.18,86.24,2179.21997969
1559275200000,2019-05-31 04:00:00,ZECUSD,85.89,91.99,85.89,91.49,90.44186898
1559188800000,2019-05-30 04:00:00,ZECUSD,86.24,97.59,79.54,85.89,23264.38936202
1559102400000,2019-05-29 04:00:00,ZECUSD,82.28,88.36,79.17,86.24,6478.85804742
1559016000000,2019-05-28 04:00:00,ZECUSD,78.5,88.9,78.5,82.28,11137.4692678
1558929600000,2019-05-27 04:00:00,ZECUSD,75.71,78.5,75.0,78.5,1444.11153377
1558843200000,2019-05-26 04:00:00,ZECUSD,71.74,78.08,70.71,75.71,3982.48808069
1558756800000,2019-05-25 04:00:00,ZECUSD,72.8,74.33,71.61,71.74,1550.18140097
1558670400000,2019-05-24 04:00:00,ZECUSD,71.7,75.0,71.7,72.8,2433.26159389
1558584000000,2019-05-23 04:00:00,ZECUSD,70.3,72.6,67.8,71.7,3466.20266166
1558497600000,2019-05-22 04:00:00,ZECUSD,75.01,75.1,69.18,70.3,2816.84249809
1558411200000,2019-05-21 04:00:00,ZECUSD,74.92,77.09,74.04,75.01,2914.40400107
1558324800000,2019-05-20 04:00:00,ZECUSD,76.29,78.61,72.55,74.92,7946.83114809
1558238400000,2019-05-19 04:00:00,ZECUSD,76.54,79.23,74.46,76.29,5515.9206266
1558152000000,2019-05-18 04:00:00,ZECUSD,73.75,76.54,71.39,76.54,2256.29291755
1558065600000,2019-05-17 04:00:00,ZECUSD,70.88,74.4,66.12,73.75,5600.85058187
1557979200000,2019-05-16 04:00:00,ZECUSD,79.55,79.7,64.99,70.88,19052.93839366
1557892800000,2019-05-15 04:00:00,ZECUSD,69.64,82.26,69.43,79.55,13520.80963737
1557806400000,2019-05-14 04:00:00,ZECUSD,65.6,69.64,64.37,69.64,6163.74956427
1557720000000,2019-05-13 04:00:00,ZECUSD,61.13,66.73,61.13,65.6,5218.01590765
1557633600000,2019-05-12 04:00:00,ZECUSD,62.2,65.32,58.88,61.13,4209.86418607
1557547200000,2019-05-11 04:00:00,ZECUSD,57.56,66.52,57.04,62.2,6872.91166177
1557460800000,2019-05-10 04:00:00,ZECUSD,56.48,58.01,56.48,57.56,163.833286
1557374400000,2019-05-09 04:00:00,ZECUSD,58.32,58.32,55.18,56.48,1297.9493115
1557288000000,2019-05-08 04:00:00,ZECUSD,56.7,58.56,56.7,58.32,1732.20443834
1557201600000,2019-05-07 04:00:00,ZECUSD,60.76,61.02,56.1,56.7,6287.9325468
1557115200000,2019-05-06 04:00:00,ZECUSD,59.23,61.32,58.29,60.76,5308.23804236
1557028800000,2019-05-05 04:00:00,ZECUSD,60.4,60.78,58.49,59.23,1791.33674552
1556942400000,2019-05-04 04:00:00,ZECUSD,62.16,62.16,58.11,60.4,1019.0957349
1556856000000,2019-05-03 04:00:00,ZECUSD,59.04,63.04,58.77,62.16,4179.88464125
1556769600000,2019-05-02 04:00:00,ZECUSD,59.78,60.27,58.66,59.04,2083.27286666
1556683200000,2019-05-01 04:00:00,ZECUSD,60.64,60.95,59.08,59.78,1200.22314309
1556596800000,2019-04-30 04:00:00,ZECUSD,57.25,60.8,56.51,60.64,2393.03813245
1556510400000,2019-04-29 04:00:00,ZECUSD,58.7,59.02,56.08,57.25,5214.93198092
1556424000000,2019-04-28 04:00:00,ZECUSD,60.38,60.82,58.55,58.7,374.8689179
1556337600000,2019-04-27 04:00:00,ZECUSD,58.8,61.29,58.8,60.38,1283.9310994
1556251200000,2019-04-26 04:00:00,ZECUSD,59.32,63.49,58.8,58.8,161.75694954
1556164800000,2019-04-25 04:00:00,ZECUSD,65.07,65.8,58.98,59.32,3871.29852982
1556078400000,2019-04-24 04:00:00,ZECUSD,67.12,67.12,62.43,65.07,2090.35526994
1555992000000,2019-04-23 04:00:00,ZECUSD,69.77,71.12,66.42,67.12,3560.18710075
1555905600000,2019-04-22 04:00:00,ZECUSD,67.18,70.65,66.93,69.77,1428.62555068
1555819200000,2019-04-21 04:00:00,ZECUSD,69.03,69.03,66.82,67.18,1025.87726494
1555732800000,2019-04-20 04:00:00,ZECUSD,70.1,70.41,67.17,69.03,4591.47151566
1555646400000,2019-04-19 04:00:00,ZECUSD,69.94,70.65,69.45,70.1,226.77627806
1555560000000,2019-04-18 04:00:00,ZECUSD,72.2,72.2,69.48,69.94,2768.47719987
1555473600000,2019-04-17 04:00:00,ZECUSD,69.23,72.2,68.0,72.2,3545.52777631
1555387200000,2019-04-16 04:00:00,ZECUSD,67.58,70.11,67.04,69.23,1167.00666566
1555300800000,2019-04-15 04:00:00,ZECUSD,69.9,70.29,65.79,67.58,2020.7997498
1555214400000,2019-04-14 04:00:00,ZECUSD,68.54,70.72,67.53,69.9,802.92446549
1555128000000,2019-04-13 04:00:00,ZECUSD,71.54,71.71,68.42,68.54,701.48116025
1555041600000,2019-04-12 04:00:00,ZECUSD,68.14,71.54,68.14,71.54,12.28966971
1554955200000,2019-04-11 04:00:00,ZECUSD,68.8,70.53,64.03,68.14,3343.65947108
1554868800000,2019-04-10 04:00:00,ZECUSD,72.53,74.61,67.81,68.8,4260.4720011
1554782400000,2019-04-09 04:00:00,ZECUSD,70.59,73.01,69.76,72.53,1047.69697206
1554696000000,2019-04-08 04:00:00,ZECUSD,73.5,74.88,70.59,70.59,3579.59605147
1554609600000,2019-04-07 04:00:00,ZECUSD,71.26,76.76,70.76,73.5,6411.60802328
1554523200000,2019-04-06 04:00:00,ZECUSD,71.26,73.32,68.75,71.26,3126.85125878
1554436800000,2019-04-05 04:00:00,ZECUSD,67.58,72.81,67.58,71.26,9079.28310111
1554350400000,2019-04-04 04:00:00,ZECUSD,68.5,71.18,64.85,67.58,4216.43863373
1554264000000,2019-04-03 04:00:00,ZECUSD,73.51,77.99,66.7,68.5,21303.30655208
1554177600000,2019-04-02 04:00:00,ZECUSD,60.46,75.0,60.46,73.51,20261.32029982
1554091200000,2019-04-01 04:00:00,ZECUSD,60.69,63.49,60.16,60.46,6601.00869644
1554004800000,2019-03-31 04:00:00,ZECUSD,57.29,61.2,57.29,60.69,5094.18558341
1553918400000,2019-03-30 04:00:00,ZECUSD,56.16,57.35,55.32,57.29,1277.80584
1553832000000,2019-03-29 04:00:00,ZECUSD,55.73,57.56,55.73,56.16,267.93209227
1553745600000,2019-03-28 04:00:00,ZECUSD,55.93,56.65,55.0,55.73,1471.83228444
1553659200000,2019-03-27 04:00:00,ZECUSD,55.02,57.0,54.68,55.93,2132.00875478
1553572800000,2019-03-26 04:00:00,ZECUSD,54.77,55.29,52.44,55.02,2924.83382698
1553486400000,2019-03-25 04:00:00,ZECUSD,56.6,56.6,53.8322461979566,54.77,3367.44281247
1553400000000,2019-03-24 04:00:00,ZECUSD,57.24,57.78,56.07,56.6,846.16230028
1553313600000,2019-03-23 04:00:00,ZECUSD,55.46,57.8,54.91,57.24,1606.58899207
1553227200000,2019-03-22 04:00:00,ZECUSD,54.59,55.82,54.59,55.46,268.3598719
1553140800000,2019-03-21 04:00:00,ZECUSD,57.35,58.2,54.01,54.59,5428.65993651
1553054400000,2019-03-20 04:00:00,ZECUSD,55.14,61.56,55.12,57.35,8851.49565257
1552968000000,2019-03-19 04:00:00,ZECUSD,53.82,56.69,53.82,55.14,4657.39370669
1552881600000,2019-03-18 04:00:00,ZECUSD,54.32,54.32,52.61,53.82,1580.73235782
1552795200000,2019-03-17 04:00:00,ZECUSD,53.16,54.5,52.6,54.32,1176.10318024
1552708800000,2019-03-16 04:00:00,ZECUSD,53.7,54.8,53.0,53.16,3662.16548258
1552622400000,2019-03-15 04:00:00,ZECUSD,52.11,53.8,52.0,53.7,3602.57383694
1552536000000,2019-03-14 04:00:00,ZECUSD,50.6,52.66,49.99,52.11,4762.27485415
1552449600000,2019-03-13 04:00:00,ZECUSD,52.11,52.39,50.42,50.6,490.65078361
1552363200000,2019-03-12 04:00:00,ZECUSD,48.34,52.86,48.01,52.11,6507.689448
1552276800000,2019-03-11 04:00:00,ZECUSD,50.09,50.09,48.31,48.34,3111.92397854
1552190400000,2019-03-10 04:00:00,ZECUSD,50.75,50.75,49.15,50.09,207.30517307
1552104000000,2019-03-09 04:00:00,ZECUSD,49.11,51.98,48.92,50.75,1560.39821315
1552017600000,2019-03-08 04:00:00,ZECUSD,49.73,50.3,47.48,49.11,3825.94220593
1551931200000,2019-03-07 04:00:00,ZECUSD,50.09,50.33,49.52,49.73,1732.71017304
1551844800000,2019-03-06 04:00:00,ZECUSD,49.4,50.5,49.15,50.09,1390.1991878
1551758400000,2019-03-05 04:00:00,ZECUSD,48.11,50.89,47.69,49.4,3240.07442512
1551672000000,2019-03-04 04:00:00,ZECUSD,49.65,49.84,47.74,48.11,6395.68004904
1551585600000,2019-03-03 04:00:00,ZECUSD,51.12,51.25,49.65,49.65,1692.54274664
1551499200000,2019-03-02 04:00:00,ZECUSD,51.74,51.9,50.0,51.12,913.6443279
1551412800000,2019-03-01 04:00:00,ZECUSD,51.09,51.74,51.09,51.74,0.01923
1551326400000,2019-02-28 04:00:00,ZECUSD,50.9,51.98,50.24,51.09,1137.72613153
1551240000000,2019-02-27 04:00:00,ZECUSD,52.09,52.53,49.52,50.9,4506.96143663
1551153600000,2019-02-26 04:00:00,ZECUSD,51.84,53.95,51.04,52.09,2044.86379058
1551067200000,2019-02-25 04:00:00,ZECUSD,51.66,52.72,50.75,51.84,1075.71321136
1550980800000,2019-02-24 04:00:00,ZECUSD,57.64,58.44,49.29,51.66,3831.07392478
1550894400000,2019-02-23 04:00:00,ZECUSD,53.43,57.96,52.27,57.64,1579.49422926
1550808000000,2019-02-22 04:00:00,ZECUSD,53.53,54.95,52.2,53.43,1287.58537732
1550721600000,2019-02-21 04:00:00,ZECUSD,53.81,54.88,52.21,53.53,2210.55686424
1550635200000,2019-02-20 04:00:00,ZECUSD,53.38,55.0,51.98,53.81,3388.62368938
1550548800000,2019-02-19 04:00:00,ZECUSD,54.02,56.15,52.95,53.38,3072.96462163
1550462400000,2019-02-18 04:00:00,ZECUSD,52.26,54.9,51.51,54.02,2754.7866639
1550376000000,2019-02-17 04:00:00,ZECUSD,50.21,52.43,50.0,52.26,1926.14209609
1550289600000,2019-02-16 04:00:00,ZECUSD,50.01,51.46,49.97,50.21,1797.12012062
1550203200000,2019-02-15 04:00:00,ZECUSD,50.85,50.85,50.0,50.01,18.188646
1550116800000,2019-02-14 04:00:00,ZECUSD,52.62,52.62,50.81,50.85,1057.83135988
1550030400000,2019-02-13 04:00:00,ZECUSD,53.62,55.0,51.94,52.62,4649.33841657
1549944000000,2019-02-12 04:00:00,ZECUSD,50.5,53.86,50.5,53.62,4847.55636089
1549857600000,2019-02-11 04:00:00,ZECUSD,48.59,51.12,48.5,50.5,2081.83421621
1549771200000,2019-02-10 04:00:00,ZECUSD,49.48,50.14,48.38,48.59,2032.91841285
1549684800000,2019-02-09 04:00:00,ZECUSD,49.4,50.53,48.79,49.48,1171.40862188
1549598400000,2019-02-08 04:00:00,ZECUSD,46.1,52.3,45.89,49.4,16526.51626819
1549512000000,2019-02-07 04:00:00,ZECUSD,46.15,46.95,45.44,46.1,1848.1126019
1549425600000,2019-02-06 04:00:00,ZECUSD,45.8,46.29,45.16,46.15,2756.80946416
1549339200000,2019-02-05 04:00:00,ZECUSD,47.7,47.82,45.0,45.8,8599.9470843
1549252800000,2019-02-04 04:00:00,ZECUSD,47.35,47.85,47.35,47.7,1529.5711
1549166400000,2019-02-03 04:00:00,ZECUSD,48.87,48.87,47.35,47.35,898.10732232
1549080000000,2019-02-02 04:00:00,ZECUSD,48.32,49.12,47.73,48.87,2127.1141839
1548993600000,2019-02-01 04:00:00,ZECUSD,47.85,48.32,47.85,48.32,0.273666
1548907200000,2019-01-31 04:00:00,ZECUSD,49.32,49.49,47.64,47.85,1427.71174168
1548820800000,2019-01-30 04:00:00,ZECUSD,48.45,49.93,48.45,49.32,902.42751972
1548734400000,2019-01-29 04:00:00,ZECUSD,47.97,48.81,47.1,48.45,1208.77968649
1548648000000,2019-01-28 04:00:00,ZECUSD,49.57,50.31,47.49,47.97,5738.57759525
1548561600000,2019-01-27 04:00:00,ZECUSD,51.55,51.68,49.57,49.57,1553.76422729
1548475200000,2019-01-26 04:00:00,ZECUSD,52.12,53.0,51.27,51.55,302.02890169
